Date,Open,High,Low,Close,Volume
04/14/2022,"86.62","87.37","85.45","85.56","1,265,601"
04/13/2022,"85.64","87.16","85.64","86.40","1,328,909"
04/12/2022,"87.04","88.52","85.62","85.93","1,747,785"
04/11/2022,"86.01","87.61","85.60","86.63","2,702,427"
04/08/2022,"87.09","87.68","86.07","86.44","1,573,421"
04/07/2022,"88.22","88.67","85.55","86.77","2,171,796"
04/06/2022,"89.94","90.37","88.63","89.00","1,771,648"
04/05/2022,"92.32","92.80","90.35","90.92","1,486,119"
04/04/2022,"92.09","92.54","91.35","92.25","1,407,342"
04/01/2022,"92.00","92.80","91.09","91.73","1,532,978"
03/31/2022,"92.50","93.52","91.45","91.52","2,479,185"
03/30/2022,"92.72","94.21","92.02","92.77","1,278,684"
03/29/2022,"91.18","93.86","91.18","93.35","2,198,171"
03/28/2022,"90.69","90.97","89.19","89.70","1,917,436"
03/25/2022,"90.45","90.45","88.65","90.24","1,828,602"
03/24/2022,"89.24","90.06","88.66","90.06","1,770,603"
03/23/2022,"90.40","91.32","89.15","89.33","1,815,484"
03/22/2022,"91.09","92.29","90.69","91.58","1,615,949"
03/21/2022,"91.22","91.71","89.74","90.27","1,511,372"
03/18/2022,"91.09","91.64","90.11","91.09","2,762,297"
03/17/2022,"89.78","91.34","89.41","91.05","2,227,269"
03/16/2022,"89.24","90.98","88.15","90.97","2,356,901"
03/15/2022,"88.38","89.29","86.34","87.57","2,664,031"
03/14/2022,"88.59","89.80","86.54","87.40","1,852,366"
03/11/2022,"89.14","89.36","87.46","87.57","1,441,906"
03/10/2022,"85.88","88.16","85.51","87.88","2,092,763"
03/09/2022,"88.02","89.15","86.99","87.77","2,234,018"
03/08/2022,"87.10","87.89","84.62","84.85","3,232,278"
03/07/2022,"89.62","90.27","86.29","86.46","3,098,684"
03/04/2022,"93.24","94.14","87.95","89.71","2,608,272"
03/03/2022,"98.54","98.96","94.93","95.39","2,168,655"
03/02/2022,"96.93","98.54","96.29","97.99","1,554,320"
03/01/2022,"96.86","97.51","95.08","95.54","2,177,651"
02/28/2022,"96.42","98.31","95.31","96.85","2,813,821"
02/25/2022,"94.77","100.21","93.78","98.63","2,345,464"
02/24/2022,"92.02","94.55","91.10","93.84","2,926,927"
02/23/2022,"99.52","100.32","95.69","96.05","2,453,195"
02/22/2022,"99.89","100.35","98.13","99.17","1,770,721"
02/18/2022,"99.68","101.53","99.23","99.69","1,222,376"
02/17/2022,"99.94","101.35","99.50","99.80","1,500,128"
02/16/2022,"99.48","101.97","99.48","101.65","1,694,793"
02/15/2022,"99.69","101.26","99.27","99.98","1,674,917"
02/14/2022,"101.48","102.05","97.40","98.21","1,602,891"
02/11/2022,"104.59","104.59","100.38","101.51","1,300,177"
02/10/2022,"104.35","106.33","103.36","104.21","1,173,932"
02/09/2022,"105.14","106.60","105.14","106.00","1,186,011"
02/08/2022,"103.02","104.57","102.57","103.84","1,563,908"
02/07/2022,"101.27","103.54","101.05","102.19","1,190,916"
02/04/2022,"101.00","102.48","100.05","101.23","1,323,880"
02/03/2022,"102.22","103.25","101.86","102.12","1,138,565"
02/02/2022,"101.80","103.98","101.79","103.23","1,499,389"
02/01/2022,"101.53","102.20","99.94","101.53","1,027,524"
01/31/2022,"97.72","101.70","97.29","101.34","1,893,176"
01/28/2022,"95.94","98.37","94.39","98.33","1,696,475"
01/27/2022,"98.09","99.46","94.95","95.37","1,423,140"
01/26/2022,"97.12","100.07","95.96","96.72","1,810,185"
01/25/2022,"99.04","100.22","95.73","95.86","2,758,678"
01/24/2022,"99.16","100.85","96.20","100.75","1,950,517"
01/21/2022,"100.90","102.53","100.10","101.51","1,848,793"
01/20/2022,"99.78","102.09","98.96","99.71","1,920,514"
01/19/2022,"102.14","102.22","98.86","98.89","1,305,939"
01/18/2022,"102.45","102.67","101.01","101.41","1,172,122"
01/14/2022,"104.52","104.88","101.99","103.83","761,084"
01/13/2022,"106.95","107.67","105.43","105.68","724,950"
01/12/2022,"105.89","107.07","105.71","106.48","964,791"
01/11/2022,"103.63","105.47","101.50","105.28","1,014,032"
01/10/2022,"104.10","104.65","101.60","103.40","1,247,482"
01/07/2022,"105.06","106.33","104.54","104.78","1,023,849"
01/06/2022,"107.32","107.77","105.43","105.71","1,196,844"
01/05/2022,"110.18","110.67","106.43","106.72","1,172,021"
01/04/2022,"110.00","111.00","109.13","110.30","1,390,405"
01/03/2022,"109.35","110.23","107.69","108.67","933,251"
